8	42.50	57.50
9	42.50	57.50
10	50.00	50.00
11	52.50	47.50
12	55.00	45.00
13	52.50	47.50
14	37.50	62.50
15	45.00	55.00
16	52.50	47.50
17	57.50	42.50
18	25.00	75.00
19	45.00	55.00
20	35.00	65.00
21	35.00	65.00
22	40.00	60.00
23	37.50	62.50
24	37.50	62.50
25	37.50	62.50
26	35.00	65.00
27	40.00	60.00
28	47.50	52.50
29	42.50	57.50
30	32.50	67.50
31	40.00	60.00
32	42.50	57.50
33	42.50	57.50
34	37.50	62.50
35	35.00	65.00
36	42.50	57.50
37	50.00	50.00
38	42.50	57.50
39	40.00	60.00
40	35.00	65.00
