8	55.00	45.00
9	60.00	40.00
10	60.00	40.00
11	75.00	25.00
12	67.50	32.50
13	57.50	42.50
14	55.00	45.00
15	62.50	37.50
16	62.50	37.50
17	57.50	42.50
18	55.00	45.00
19	62.50	37.50
20	62.50	37.50
21	60.00	40.00
22	65.00	35.00
23	62.50	37.50
24	57.50	42.50
25	55.00	45.00
26	62.50	37.50
27	62.50	37.50
28	55.00	45.00
29	62.50	37.50
30	57.50	42.50
31	57.50	42.50
32	60.00	40.00
33	67.50	32.50
34	57.50	42.50
35	62.50	37.50
36	50.00	50.00
37	62.50	37.50
38	57.50	42.50
39	72.50	27.50
40	65.00	35.00
